episode,score,clipped_reward,average_score,epsilon,steps,loss
6314,375.0,24.0,287.5,0.4019,3435718,0.012568
6315,350.0,22.0,288.5,0.4018,3436392,0.006912
6316,210.0,14.0,287.2,0.4017,3436850,0.010910
6317,380.0,24.0,289.4,0.4016,3437512,0.010286
6318,525.0,23.0,291.1,0.4015,3438298,0.005803
6319,155.0,14.0,289.8,0.4015,3438827,0.006724
6320,365.0,23.0,288.6,0.4014,3439457,0.023088
6321,630.0,29.0,290.9,0.4013,3440360,0.008631
6322,35.0,4.0,289.5,0.4012,3440760,0.032368
6323,130.0,11.0,283.6,0.4011,3441136,0.024190
6324,300.0,19.0,283.0,0.4010,3441713,0.007988
6325,175.0,12.0,282.5,0.4009,3442189,0.173502
6326,425.0,19.0,284.9,0.4008,3442865,0.007201
6327,285.0,20.0,283.0,0.4007,3443375,0.095340
6328,285.0,19.0,283.8,0.4006,3443878,0.007774
6329,190.0,14.0,283.7,0.4005,3444284,0.010704
6330,400.0,27.0,286.1,0.4004,3445108,0.028218
6331,310.0,22.0,286.9,0.4003,3445924,0.009412
6332,230.0,19.0,287.7,0.4002,3446444,0.007478
6333,320.0,21.0,288.1,0.4001,3447100,0.007616
6334,455.0,19.0,287.6,0.4000,3447743,0.010430
6335,355.0,25.0,286.1,0.3999,3448436,0.004375
6336,460.0,30.0,288.3,0.3998,3449193,0.005330
6337,240.0,18.0,288.4,0.3997,3449719,0.011421
6338,265.0,18.0,286.9,0.3997,3450313,0.025181
6339,445.0,29.0,287.6,0.3996,3451042,0.156602
6340,410.0,18.0,290.6,0.3995,3451638,0.012985
6341,200.0,17.0,289.8,0.3994,3452207,0.012541
6342,490.0,31.0,293.6,0.3993,3452966,0.098272
6343,385.0,27.0,293.3,0.3992,3453786,0.007071
6344,770.0,35.0,299.1,0.3991,3454643,0.009503
6345,160.0,12.0,297.5,0.3990,3455054,0.103185
6346,215.0,15.0,297.5,0.3989,3455569,0.020664
6347,580.0,28.0,300.8,0.3988,3456237,0.004787
6348,260.0,19.0,300.3,0.3987,3456735,0.009684
6349,90.0,10.0,300.3,0.3986,3457178,0.005291
6350,435.0,29.0,302.9,0.3985,3458031,0.014464
6351,290.0,19.0,303.2,0.3984,3458587,0.005836
6352,215.0,17.0,302.6,0.3983,3459206,0.018074
6353,240.0,17.0,301.5,0.3982,3459806,0.010794
6354,270.0,19.0,300.6,0.3981,3460392,0.009908
6355,475.0,21.0,302.9,0.3980,3461109,0.005611
6356,315.0,22.0,302.7,0.3979,3461710,0.015019
6357,285.0,20.0,302.7,0.3979,3462340,0.010574
6358,155.0,12.0,301.9,0.3978,3462727,0.013325
6359,260.0,18.0,303.2,0.3977,3463381,0.013095
6360,165.0,12.0,303.4,0.3976,3463862,0.009858
6361,470.0,28.0,306.1,0.3975,3464619,0.003264
6362,95.0,7.0,303.2,0.3974,3465058,0.003050
6363,295.0,22.0,302.8,0.3973,3465548,0.003701
6364,715.0,33.0,304.6,0.3972,3466474,0.013108
6365,155.0,10.0,303.4,0.3971,3466761,0.011001
6366,85.0,7.0,299.9,0.3970,3467080,0.007787
6367,370.0,25.0,299.4,0.3969,3467881,0.028183
6368,285.0,21.0,301.1,0.3968,3468522,0.013684
6369,135.0,11.0,297.6,0.3967,3469119,0.009207
6370,390.0,24.0,299.1,0.3966,3469828,0.010858
6371,215.0,17.0,299.0,0.3965,3470413,0.100178
6372,245.0,18.0,298.6,0.3964,3470968,0.009524
6373,590.0,26.0,301.1,0.3963,3471678,0.005803
6374,480.0,30.0,303.4,0.3962,3472592,0.010624
6375,435.0,29.0,304.7,0.3961,3473514,0.015243
6376,425.0,28.0,307.6,0.3961,3474486,0.005510
6377,210.0,15.0,308.1,0.3960,3474961,0.017536
6378,105.0,8.0,305.3,0.3959,3475371,0.012152
6379,470.0,28.0,307.9,0.3958,3476113,0.007371
6380,285.0,17.0,309.0,0.3957,3476642,0.011264
6381,190.0,13.0,307.2,0.3956,3477306,0.007758
6382,545.0,33.0,308.1,0.3955,3478168,0.017337
6383,140.0,10.0,307.2,0.3954,3478572,0.016850
6384,230.0,15.0,306.6,0.3953,3479043,0.009405
6385,495.0,30.0,309.6,0.3952,3479893,0.013729
6386,335.0,23.0,311.4,0.3951,3480613,0.027578
6387,215.0,16.0,311.6,0.3950,3481113,0.098458
6388,290.0,21.0,311.4,0.3949,3481896,0.005655
6389,390.0,26.0,312.9,0.3948,3482625,0.011010
6390,320.0,23.0,313.9,0.3947,3483294,0.010485
6391,285.0,19.0,314.4,0.3946,3483756,0.022318
6392,235.0,15.0,312.7,0.3945,3484224,0.017295
6393,260.0,16.0,313.8,0.3944,3484659,0.020133
6394,45.0,5.0,310.4,0.3943,3484944,0.009638
6395,170.0,14.0,309.2,0.3943,3485445,0.013240
6396,205.0,16.0,307.6,0.3942,3485953,0.005906
6397,255.0,19.0,305.2,0.3941,3486577,0.007710
6398,230.0,15.0,303.2,0.3940,3487080,0.006241
6399,150.0,12.0,302.7,0.3939,3487469,0.010748
6400,260.0,16.0,303.8,0.3938,3487948,0.013604
6401,115.0,12.0,301.2,0.3937,3488410,0.007085
6402,260.0,18.0,301.6,0.3936,3488947,0.011642
6403,575.0,34.0,304.5,0.3935,3489713,0.010222
6404,315.0,23.0,304.9,0.3934,3490385,0.011824
6405,355.0,23.0,305.4,0.3933,3491054,0.013802
6406,375.0,24.0,307.8,0.3932,3491701,0.004954
6407,495.0,31.0,310.6,0.3931,3492515,0.018617
6408,210.0,15.0,308.4,0.3930,3493040,0.024736
6409,160.0,12.0,303.8,0.3929,3493454,0.033814
6410,250.0,17.0,303.9,0.3928,3494062,0.008317
6411,585.0,34.0,308.4,0.3927,3495140,0.019569
6412,415.0,26.0,309.2,0.3926,3495843,0.017296
6413,270.0,22.0,310.4,0.3925,3496533,0.034283
6414,260.0,19.0,309.2,0.3925,3497209,0.011576
6415,75.0,6.0,306.5,0.3924,3497581,0.010771
6416,285.0,19.0,307.2,0.3923,3498173,0.013845
6417,255.0,19.0,306.0,0.3922,3498789,0.016742
6418,240.0,17.0,303.1,0.3921,3499393,0.008481
6419,425.0,27.0,305.9,0.3920,3500127,0.018143
6420,130.0,10.0,303.5,0.3919,3500652,0.004768
6421,175.0,13.0,298.9,0.3918,3501107,0.007499
6422,490.0,21.0,303.5,0.3917,3501815,0.011096
6423,260.0,21.0,304.8,0.3916,3502497,0.015650
6424,145.0,11.0,303.2,0.3915,3502930,0.018170
6425,140.0,11.0,302.9,0.3914,3503474,0.012407
6426,140.0,11.0,300.1,0.3913,3503926,0.005362
6427,365.0,23.0,300.9,0.3912,3504635,0.012935
6428,170.0,13.0,299.7,0.3911,3505258,0.026005
6429,270.0,19.0,300.5,0.3910,3505900,0.105989
6430,180.0,12.0,298.3,0.3909,3506309,0.016158
6431,265.0,19.0,297.9,0.3908,3507071,0.004842
6432,200.0,14.0,297.6,0.3907,3507558,0.011610
6433,220.0,17.0,296.6,0.3907,3508069,0.003833
6434,185.0,15.0,293.9,0.3906,3508661,0.009150
6435,220.0,14.0,292.5,0.3905,3509196,0.006851
6436,210.0,16.0,290.0,0.3904,3509752,0.058357
6437,170.0,14.0,289.3,0.3903,3510277,0.019015
6438,185.0,16.0,288.5,0.3902,3510993,0.017430
6439,335.0,23.0,287.4,0.3901,3511579,0.010643
6440,175.0,13.0,285.1,0.3900,3512093,0.008582
6441,310.0,20.0,286.1,0.3899,3512898,0.015035
6442,220.0,17.0,283.4,0.3898,3513462,0.018803
6443,305.0,22.0,282.6,0.3897,3514158,0.162341
6444,340.0,23.0,278.4,0.3896,3514852,0.008332
6445,165.0,12.0,278.4,0.3895,3515262,0.005639
6446,520.0,32.0,281.4,0.3894,3516100,0.004029
6447,475.0,20.0,280.4,0.3893,3516761,0.013810
6448,250.0,19.0,280.3,0.3892,3517456,0.004795
6449,285.0,21.0,282.2,0.3891,3518086,0.014098
6450,345.0,24.0,281.4,0.3890,3518767,0.008345
6451,305.0,20.0,281.5,0.3889,3519415,0.004584
6452,265.0,20.0,282.0,0.3889,3520061,0.013413
6453,200.0,15.0,281.6,0.3888,3520560,0.025629
6454,335.0,21.0,282.2,0.3887,3521273,0.010252
6455,400.0,15.0,281.5,0.3886,3521973,0.009683
6456,285.0,18.0,281.2,0.3885,3522567,0.011783
6457,75.0,7.0,279.1,0.3884,3522948,0.012811
6458,330.0,23.0,280.9,0.3883,3523745,0.011847
6459,320.0,22.0,281.4,0.3882,3524562,0.008839
6460,430.0,18.0,284.1,0.3881,3525411,0.010814
6461,405.0,28.0,283.4,0.3880,3526118,0.005828
6462,260.0,18.0,285.1,0.3879,3526645,0.015461
6463,370.0,26.0,285.9,0.3878,3527400,0.006417
6464,365.0,23.0,282.4,0.3877,3528109,0.008584
6465,455.0,29.0,285.4,0.3876,3529070,0.127163
6466,240.0,15.0,286.9,0.3875,3529588,0.006615
6467,270.0,17.0,285.9,0.3874,3530078,0.013264
6468,195.0,14.0,285.0,0.3873,3530607,0.013579
6469,155.0,12.0,285.2,0.3872,3531072,0.007130
6470,420.0,17.0,285.5,0.3871,3531974,0.006261
6471,350.0,22.0,286.9,0.3871,3532627,0.014478
6472,370.0,23.0,288.1,0.3870,3533262,0.015494
6473,485.0,31.0,287.1,0.3869,3534216,0.031729
6474,430.0,28.0,286.6,0.3868,3535045,0.102798
6475,180.0,11.0,284.0,0.3867,3535455,0.010510
6476,245.0,18.0,282.2,0.3866,3536001,0.093285
6477,335.0,23.0,283.4,0.3865,3536588,0.011710
6478,135.0,12.0,283.8,0.3864,3537036,0.140084
6479,430.0,28.0,283.4,0.3863,3537779,0.010911
6480,270.0,17.0,283.2,0.3862,3538245,0.005279
6481,225.0,16.0,283.6,0.3861,3538853,0.010101
6482,290.0,21.0,281.0,0.3860,3539474,0.007007
6483,200.0,14.0,281.6,0.3859,3539837,0.093583
6484,175.0,15.0,281.1,0.3858,3540406,0.008771
6485,770.0,35.0,283.8,0.3857,3541612,0.007880
6486,375.0,24.0,284.2,0.3856,3542316,0.006368
6487,355.0,23.0,285.6,0.3855,3542870,0.015036
6488,230.0,17.0,285.0,0.3854,3543437,0.122332
6489,225.0,18.0,283.4,0.3853,3544046,0.004941
6490,115.0,8.0,281.3,0.3853,3544408,0.009055
6491,190.0,14.0,280.4,0.3852,3545065,0.169778
6492,385.0,25.0,281.9,0.3851,3545802,0.005324
6493,175.0,13.0,281.0,0.3850,3546262,0.008312
6494,150.0,10.0,282.1,0.3849,3546661,0.021572
6495,95.0,9.0,281.3,0.3848,3547039,0.011103
6496,420.0,26.0,283.4,0.3847,3547724,0.010543
6497,300.0,23.0,283.9,0.3846,3548423,0.006595
6498,190.0,15.0,283.5,0.3845,3548943,0.013433
6499,175.0,14.0,283.8,0.3844,3549583,0.005721
6500,170.0,13.0,282.9,0.3843,3550066,0.025736
6501,250.0,18.0,284.2,0.3842,3550586,0.010006
6502,205.0,15.0,283.6,0.3841,3551159,0.007315
6503,565.0,26.0,283.6,0.3840,3552016,0.005909
6504,250.0,19.0,282.9,0.3839,3552594,0.008419
6505,285.0,19.0,282.2,0.3838,3553224,0.013381
6506,325.0,22.0,281.7,0.3837,3553800,0.029205
6507,270.0,18.0,279.4,0.3836,3554312,0.005765
6508,415.0,28.0,281.5,0.3835,3555157,0.010645
6509,240.0,18.0,282.3,0.3835,3555678,0.008530
6510,195.0,15.0,281.8,0.3834,3556196,0.009406
6511,390.0,26.0,279.8,0.3833,3556841,0.011638
6512,290.0,18.0,278.6,0.3832,3557443,0.008128
6513,260.0,21.0,278.4,0.3831,3558245,0.007560
6514,390.0,26.0,279.8,0.3830,3559058,0.008124
6515,410.0,26.0,283.1,0.3829,3559946,0.008585
6516,185.0,13.0,282.1,0.3828,3560436,0.013582
6517,425.0,18.0,283.8,0.3827,3561161,0.008591
6518,180.0,11.0,283.2,0.3826,3561468,0.004988
6519,165.0,13.0,280.6,0.3825,3561919,0.006883
6520,180.0,14.0,281.1,0.3824,3562445,0.008776
6521,440.0,28.0,283.8,0.3823,3563201,0.004488
6522,300.0,19.0,281.9,0.3822,3563746,0.014119
6523,225.0,14.0,281.5,0.3821,3564121,0.010177
6524,280.0,19.0,282.9,0.3820,3564656,0.004441
6525,225.0,16.0,283.7,0.3819,3565106,0.005396
6526,605.0,28.0,288.4,0.3818,3565954,0.012000
6527,235.0,18.0,287.1,0.3817,3566567,0.015328
6528,185.0,12.0,287.2,0.3817,3567028,0.010378
6529,210.0,14.0,286.6,0.3816,3567497,0.010442
6530,285.0,20.0,287.6,0.3815,3568085,0.007341
6531,155.0,12.0,286.6,0.3814,3568495,0.009842
6532,380.0,25.0,288.4,0.3813,3569308,0.005208
6533,345.0,23.0,289.6,0.3812,3569940,0.007542
6534,390.0,26.0,291.6,0.3811,3570673,0.006877
6535,275.0,18.0,292.2,0.3810,3571329,0.088641
6536,235.0,19.0,292.4,0.3809,3572068,0.010429
6537,395.0,26.0,294.7,0.3808,3572858,0.014593
6538,60.0,6.0,293.4,0.3807,3573263,0.024214
6539,260.0,18.0,292.7,0.3806,3573818,0.011429
6540,270.0,17.0,293.6,0.3805,3574306,0.150054
6541,340.0,22.0,293.9,0.3804,3575015,0.027052
6542,240.0,19.0,294.1,0.3803,3575542,0.012010
6543,325.0,24.0,294.4,0.3802,3576159,0.003292
6544,215.0,14.0,293.1,0.3801,3576561,0.020975
6545,155.0,12.0,293.0,0.3800,3577026,0.004439
6546,490.0,31.0,292.7,0.3799,3577945,0.006558
6547,385.0,25.0,291.8,0.3799,3578552,0.008776
6548,235.0,18.0,291.6,0.3798,3579078,0.095324
6549,275.0,20.0,291.6,0.3797,3579857,0.015961
6550,265.0,21.0,290.8,0.3796,3580389,0.014988
6551,225.0,17.0,289.9,0.3795,3580859,0.005334
6552,195.0,16.0,289.2,0.3794,3581574,0.013613
6553,245.0,19.0,289.7,0.3793,3582277,0.009624
6554,230.0,18.0,288.6,0.3792,3582885,0.081123
6555,425.0,19.0,288.9,0.3791,3583619,0.137542
6556,335.0,24.0,289.4,0.3790,3584255,0.108727
6557,275.0,20.0,291.4,0.3789,3584960,0.005896
6558,330.0,23.0,291.4,0.3788,3585556,0.015614
6559,250.0,19.0,290.7,0.3787,3586187,0.006941
6560,215.0,13.0,288.6,0.3786,3586755,0.007035
6561,365.0,25.0,288.1,0.3785,3587531,0.008043
6562,605.0,35.0,291.6,0.3784,3588589,0.047563
6563,310.0,24.0,291.0,0.3783,3589316,0.005686
6564,300.0,20.0,290.4,0.3782,3589864,0.010911
6565,210.0,14.0,287.9,0.3781,3590404,0.019675
6566,305.0,21.0,288.6,0.3781,3590950,0.007068
6567,290.0,19.0,288.8,0.3780,3591551,0.020798
6568,345.0,24.0,290.2,0.3779,3592253,0.015405
6569,585.0,25.0,294.6,0.3778,3592919,0.018649
6570,125.0,9.0,291.6,0.3777,3593317,0.052173
6571,215.0,13.0,290.2,0.3776,3593967,0.010694
6572,180.0,14.0,288.4,0.3775,3594457,0.007244
6573,210.0,12.0,285.6,0.3774,3594992,0.005417
6574,245.0,15.0,283.8,0.3773,3595508,0.004954
6575,330.0,21.0,285.2,0.3772,3596186,0.007194
6576,365.0,23.0,286.4,0.3771,3596951,0.013797
6577,275.0,19.0,285.9,0.3770,3597654,0.007601
6578,210.0,12.0,286.6,0.3769,3598028,0.005116
6579,65.0,8.0,282.9,0.3768,3598334,0.006176
6580,205.0,17.0,282.3,0.3767,3598877,0.084459
6581,150.0,13.0,281.6,0.3766,3599371,0.008886
6582,380.0,26.0,282.4,0.3765,3600183,0.008810
6583,215.0,13.0,282.6,0.3764,3600573,0.140705
6584,360.0,24.0,284.4,0.3763,3601238,0.012952
6585,390.0,24.0,280.6,0.3763,3601895,0.103208
6586,210.0,15.0,279.0,0.3762,3602380,0.014268
6587,315.0,21.0,278.6,0.3761,3602919,0.007721
6588,220.0,16.0,278.5,0.3760,3603405,0.017773
6589,395.0,26.0,280.2,0.3759,3604075,0.032999
6590,230.0,15.0,281.4,0.3758,3604546,0.011689
6591,205.0,16.0,281.5,0.3757,3605001,0.008062
6592,260.0,18.0,280.2,0.3756,3605550,0.005790
6593,305.0,22.0,281.6,0.3755,3606260,0.005847
6594,200.0,13.0,282.1,0.3754,3606796,0.088328
6595,500.0,31.0,286.1,0.3753,3607755,0.009787
6596,245.0,19.0,284.4,0.3752,3608365,0.016503
6597,260.0,19.0,283.9,0.3751,3608956,0.086084
6598,175.0,13.0,283.8,0.3750,3609352,0.004412
6599,540.0,33.0,287.4,0.3749,3610170,0.013577
6600,205.0,13.0,287.8,0.3748,3610948,0.012204
6601,220.0,15.0,287.5,0.3747,3611514,0.008132
6602,285.0,20.0,288.3,0.3746,3612038,0.019799
6603,730.0,32.0,289.9,0.3745,3613166,0.015986
6604,180.0,14.0,289.2,0.3745,3613691,0.029807
6605,245.0,17.0,288.9,0.3744,3614109,0.020390
6606,265.0,19.0,288.2,0.3743,3614664,0.015937
6607,155.0,10.0,287.1,0.3742,3615034,0.015199
6608,200.0,15.0,284.9,0.3741,3615682,0.008974
6609,370.0,24.0,286.2,0.3740,3616419,0.004520
6610,310.0,22.0,287.4,0.3739,3617013,0.012965
6611,230.0,17.0,285.8,0.3738,3617567,0.007190
6612,135.0,12.0,284.2,0.3737,3618038,0.008935
6613,280.0,19.0,284.4,0.3736,3618746,0.172896
6614,345.0,24.0,284.0,0.3735,3619367,0.007186
6615,325.0,20.0,283.1,0.3734,3620019,0.009043
6616,165.0,13.0,282.9,0.3733,3620434,0.007888
6617,395.0,26.0,282.6,0.3732,3621064,0.011181
6618,345.0,21.0,284.3,0.3731,3621626,0.010096
6619,375.0,26.0,286.4,0.3730,3622593,0.081103
6620,390.0,27.0,288.5,0.3729,3623371,0.006864
6621,290.0,22.0,287.0,0.3728,3623983,0.019306
6622,100.0,10.0,285.0,0.3727,3624404,0.018252
6623,370.0,26.0,286.4,0.3727,3625192,0.009624
6624,295.0,20.0,286.6,0.3726,3625853,0.006998
6625,365.0,24.0,288.0,0.3725,3626486,0.025629
6626,65.0,8.0,282.6,0.3724,3626864,0.015481
6627,115.0,9.0,281.4,0.3723,3627219,0.007995
6628,245.0,18.0,282.0,0.3722,3627887,0.005682
6629,410.0,27.0,284.0,0.3721,3628700,0.009023
6630,560.0,25.0,286.8,0.3720,3629395,0.007789
6631,385.0,25.0,289.1,0.3719,3630057,0.009933
6632,410.0,28.0,289.4,0.3718,3630744,0.007549
6633,75.0,8.0,286.6,0.3717,3631099,0.008203
6634,180.0,13.0,284.6,0.3716,3631712,0.014285
6635,340.0,23.0,285.2,0.3715,3632326,0.008435
6636,175.0,13.0,284.6,0.3714,3632751,0.022439
6637,205.0,15.0,282.7,0.3713,3633225,0.008714
6638,210.0,17.0,284.2,0.3712,3633747,0.008227
6639,345.0,24.0,285.1,0.3711,3634389,0.010598
6640,285.0,19.0,285.2,0.3710,3635040,0.016945
6641,535.0,26.0,287.1,0.3709,3635893,0.020939
6642,250.0,19.0,287.2,0.3709,3636582,0.008320
6643,370.0,24.0,287.7,0.3708,3637333,0.012571
6644,445.0,27.0,290.0,0.3707,3638292,0.021133
6645,640.0,29.0,294.9,0.3706,3639125,0.008028
6646,325.0,23.0,293.2,0.3705,3639929,0.007486
6647,395.0,18.0,293.3,0.3704,3640456,0.011084
6648,310.0,23.0,294.1,0.3703,3641109,0.007888
6649,305.0,21.0,294.4,0.3702,3641734,0.015473
6650,370.0,24.0,295.4,0.3701,3642294,0.014866
6651,595.0,28.0,299.1,0.3700,3643257,0.011245
6652,140.0,10.0,298.6,0.3699,3643622,0.073795
6653,105.0,8.0,297.1,0.3698,3643963,0.012156
6654,575.0,27.0,300.6,0.3697,3644633,0.004821
6655,405.0,27.0,300.4,0.3696,3645504,0.010467
6656,310.0,21.0,300.1,0.3695,3646164,0.008005
6657,570.0,25.0,303.1,0.3694,3646800,0.014635
6658,355.0,21.0,303.4,0.3693,3647463,0.006227
6659,430.0,26.0,305.1,0.3692,3648131,0.006397
6660,385.0,24.0,306.9,0.3691,3648870,0.008712
6661,340.0,25.0,306.6,0.3691,3649497,0.007563
6662,250.0,19.0,303.1,0.3690,3650027,0.009882
6663,390.0,27.0,303.9,0.3689,3650839,0.011820
6664,465.0,30.0,305.5,0.3688,3651826,0.019759
6665,395.0,25.0,307.4,0.3687,3652607,0.013212
6666,230.0,15.0,306.6,0.3686,3653065,0.009943
6667,205.0,16.0,305.8,0.3685,3653672,0.009976
6668,290.0,20.0,305.2,0.3684,3654230,0.003590
6669,605.0,35.0,305.4,0.3683,3655266,0.010613
6670,125.0,9.0,305.4,0.3682,3655644,0.030736
6671,370.0,25.0,306.9,0.3681,3656273,0.014908
6672,345.0,23.0,308.6,0.3680,3656927,0.003365
6673,180.0,13.0,308.3,0.3679,3657381,0.007482
6674,465.0,28.0,310.5,0.3678,3658055,0.117756
6675,320.0,22.0,310.4,0.3677,3658745,0.014392
6676,410.0,27.0,310.9,0.3676,3659386,0.005434
6677,270.0,18.0,310.8,0.3675,3660040,0.007021
6678,295.0,20.0,311.6,0.3674,3660805,0.013649
6679,305.0,22.0,314.1,0.3673,3661499,0.012729
6680,225.0,18.0,314.2,0.3673,3662051,0.007325
6681,490.0,30.0,317.6,0.3672,3662813,0.010339
6682,345.0,23.0,317.3,0.3671,3663475,0.011230
6683,320.0,20.0,318.4,0.3670,3664109,0.005290
6684,380.0,26.0,318.6,0.3669,3664990,0.031180
6685,390.0,25.0,318.6,0.3668,3665952,0.012973
6686,150.0,11.0,317.9,0.3667,3666453,0.004936
6687,310.0,20.0,317.9,0.3666,3667081,0.006640
6688,230.0,15.0,318.0,0.3665,3667556,0.004796
6689,595.0,27.0,320.0,0.3664,3668371,0.017447
6690,670.0,31.0,324.4,0.3663,3669278,0.017272
6691,210.0,15.0,324.4,0.3662,3669762,0.010125
6692,245.0,19.0,324.3,0.3661,3670377,0.014394
6693,335.0,22.0,324.6,0.3660,3671054,0.011764
6694,265.0,17.0,325.2,0.3659,3671599,0.015055
6695,420.0,26.0,324.4,0.3658,3672400,0.011277
6696,455.0,29.0,326.6,0.3657,3673422,0.023207
6697,315.0,19.0,327.1,0.3656,3674114,0.018056
6698,375.0,25.0,329.1,0.3655,3674736,0.005173
6699,220.0,14.0,325.9,0.3655,3675331,0.011918
6700,390.0,25.0,327.8,0.3654,3676003,0.012557
6701,375.0,24.0,329.3,0.3653,3676616,0.010893
6702,260.0,20.0,329.1,0.3652,3677208,0.006552
6703,330.0,20.0,325.1,0.3651,3677797,0.020378
6704,300.0,21.0,326.2,0.3650,3678484,0.005551
6705,220.0,14.0,326.0,0.3649,3679028,0.009590
6706,490.0,20.0,328.2,0.3648,3679869,0.195586
6707,590.0,28.0,332.6,0.3647,3680624,0.011393
6708,205.0,16.0,332.6,0.3646,3681196,0.009340
6709,345.0,22.0,332.4,0.3645,3681789,0.003806
6710,575.0,34.0,335.1,0.3644,3682822,0.011723
6711,220.0,16.0,334.9,0.3643,3683405,0.122330
6712,525.0,32.0,338.9,0.3642,3684176,0.008828
6713,355.0,24.0,339.6,0.3641,3684829,0.008040
6714,230.0,16.0,338.4,0.3640,3685376,0.024870
6715,355.0,23.0,338.8,0.3639,3685972,0.012753
6716,220.0,16.0,339.3,0.3638,3686519,0.049791
6717,385.0,15.0,339.2,0.3637,3687279,0.004657
6718,785.0,35.0,343.6,0.3637,3688390,0.007388
6719,525.0,32.0,345.1,0.3636,3689368,0.014318
6720,525.0,32.0,346.4,0.3635,3690285,0.014064
6721,105.0,10.0,344.6,0.3634,3690805,0.015495
6722,290.0,21.0,346.5,0.3633,3691400,0.014723
6723,255.0,18.0,345.4,0.3632,3691866,0.013265
6724,160.0,14.0,344.0,0.3631,3692627,0.084064
6725,430.0,25.0,344.6,0.3630,3693560,0.010304
6726,280.0,20.0,346.8,0.3629,3694177,0.005309
6727,210.0,17.0,347.8,0.3628,3694814,0.007009
6728,445.0,29.0,349.8,0.3627,3695553,0.065590
6729,125.0,9.0,346.9,0.3626,3696033,0.021286
6730,355.0,24.0,344.9,0.3625,3696705,0.005070
6731,225.0,18.0,343.2,0.3624,3697518,0.007538
6732,145.0,12.0,340.6,0.3623,3697911,0.013009
6733,335.0,23.0,343.2,0.3622,3698664,0.011067
6734,155.0,10.0,342.9,0.3621,3698998,0.010905
6735,195.0,14.0,341.5,0.3620,3699529,0.008223
6736,565.0,23.0,345.4,0.3619,3700107,0.107951
6737,375.0,25.0,347.1,0.3619,3700887,0.012090
6738,140.0,11.0,346.4,0.3618,3701339,0.007723
6739,185.0,13.0,344.8,0.3617,3701826,0.009669
6740,205.0,14.0,344.0,0.3616,3702342,0.013422
6741,235.0,16.0,341.0,0.3615,3702903,0.008906
6742,145.0,13.0,339.9,0.3614,3703427,0.014589
6743,300.0,23.0,339.2,0.3613,3704087,0.131403
6744,390.0,25.0,338.7,0.3612,3704813,0.031523
6745,225.0,16.0,334.6,0.3611,3705401,0.010429
6746,185.0,13.0,333.1,0.3610,3705766,0.007111
6747,275.0,18.0,331.9,0.3609,3706232,0.139279
6748,290.0,21.0,331.8,0.3608,3707201,0.011797
6749,185.0,13.0,330.6,0.3607,3707700,0.017478
6750,465.0,28.0,331.5,0.3606,3708367,0.010350
6751,450.0,19.0,330.1,0.3605,3709224,0.010545
6752,140.0,13.0,330.1,0.3604,3709658,0.007970
6753,500.0,31.0,334.0,0.3603,3710693,0.008916
6754,450.0,29.0,332.8,0.3602,3711517,0.015308
6755,490.0,30.0,333.6,0.3601,3712411,0.010970
6756,315.0,23.0,333.6,0.3601,3713268,0.017991
6757,425.0,28.0,332.2,0.3600,3714027,0.007657
6758,310.0,21.0,331.8,0.3599,3714629,0.009463
6759,185.0,15.0,329.3,0.3598,3715278,0.014208
6760,170.0,12.0,327.1,0.3597,3715747,0.021406
6761,265.0,21.0,326.4,0.3596,3716402,0.015449
6762,410.0,27.0,328.0,0.3595,3717284,0.006280
6763,470.0,29.0,328.8,0.3594,3718119,0.008711
6764,445.0,27.0,328.6,0.3593,3718843,0.010983
6765,150.0,11.0,326.1,0.3592,3719362,0.010818
6766,475.0,21.0,328.6,0.3591,3720105,0.009971
6767,330.0,22.0,329.9,0.3590,3720827,0.076035
6768,285.0,20.0,329.8,0.3589,3721390,0.019199
6769,190.0,14.0,325.6,0.3588,3722020,0.093540
6770,405.0,26.0,328.4,0.3587,3722767,0.019742
6771,235.0,18.0,327.1,0.3586,3723244,0.012660
6772,295.0,23.0,326.6,0.3585,3723847,0.015146
6773,255.0,18.0,327.4,0.3584,3724384,0.009521
6774,185.0,16.0,324.6,0.3583,3724924,0.014552
6775,505.0,23.0,326.4,0.3583,3725683,0.011969
6776,195.0,16.0,324.2,0.3582,3726234,0.007197
6777,130.0,10.0,322.9,0.3581,3726663,0.005827
6778,330.0,21.0,323.2,0.3580,3727283,0.006202
6779,215.0,14.0,322.3,0.3579,3727778,0.006132
6780,155.0,12.0,321.6,0.3578,3728162,0.098152
6781,95.0,8.0,317.6,0.3577,3728535,0.099916
6782,390.0,24.0,318.1,0.3576,3729207,0.006368
6783,195.0,17.0,316.9,0.3575,3729775,0.008029
6784,360.0,24.0,316.6,0.3574,3730481,0.006620
6785,330.0,23.0,316.1,0.3573,3731191,0.022959
6786,380.0,24.0,318.4,0.3572,3731867,0.007121
6787,385.0,26.0,319.1,0.3571,3732494,0.006483
6788,385.0,27.0,320.6,0.3570,3733130,0.007864
6789,185.0,14.0,316.6,0.3569,3733774,0.019409
6790,515.0,32.0,315.0,0.3568,3734684,0.006994
6791,380.0,26.0,316.7,0.3567,3735497,0.016328
6792,125.0,9.0,315.5,0.3566,3735780,0.016140
6793,235.0,16.0,314.5,0.3565,3736318,0.016122
6794,425.0,28.0,316.1,0.3565,3737247,0.006190
